1515763008 1
1515769927 350
1515775549 410
1516008028 422
1516008125 482
1516008296 483
1516008447 548
1516010270 592
1516010289 588
1516010338 591
1516020054 630
1516020116 657
1516020134 659
1516020165 1141
1516020219 1492
1516020242 1493
1516020424 1513
1516020749 1659
1516020886 1661
1516020934 1663
1516021032 1663
1516021069 1662
1516021128 1663
1516021810 1663
1516080878 1691
1516085938 1754
1516086573 1752
1516089025 1763
1516089042 2655
1516093610 2655
1516093679 2686
1516094135 2686
1516095268 4760
1516170205 4951
1516253253 4951
1516270003 5250
1516272626 5251
1516273909 5256
1516273936 5256
1516275026 5257
1516297430 9831
1516298620 9833
1516606403 9833
1516608971 9833
1517155909 9833
1517155926 9833
1517157438 9828
1517995882 9883
1518010574 9898
1518528641 9899
1518622338 9900
1519306134 9907
1519710611 9895
1519710698 9892
1519721836 9890
1519737710 9891
1519825431 9842
1519825721 9847
1519906735 9849
1519906860 9857
1519907216 9857
1519907637 9858
1519976293 9859
1519976315 9858
1519976424 9873
1519997701 9875
1520006430 9875
1520262796 9867
1522062057 9866
1522063146 9866
1522166815 9941
1522168044 9942
1522311825 9942
1523444000 9948
1523451757 9955
1523454792 9956
1524125418 9956
1524563711 9968
1524595197 9974
1524595518 9982
1524598511 10961
1524745220 10984
1524996609 11079
1526466022 11212
1526481026 11197
1526481319 11370
1527063910 11390
1527179409 11390
1527180620 11397
1528879541 11412
1528879632 11412
1528879721 11411
1528879846 11402
1528879891 11402
1529439917 11402
1529497221 11412
1529504271 7878
1529504356 7878
1529514037 7878
1529514363 7889
1529529321 7889
1529568577 7892
1529568681 7892
1529568904 7889
1529571012 7893
1529573492 7896
1529608524 7896
1529609730 7900
1529613332 7900
1529617819 7922
1529652323 7929
1529652521 7929
1529660722 7929
1529662231 7929
1530007920 7929
1530094265 7916
1530708861 7916
1530903229 7915
1530932342 7929
1530932637 7915
1530933305 7929
1531153107 7929
1531239811 7425
1531241534 7929
1531294485 7929
1531302381 7929
1531310872 7929
1531399182 7930
1531726677 7931
1531729742 7925
1531731927 7954
1531765699 7954
1532002222 7957
1532005607 7957
1532026255 7958
1532027199 8020
1532072879 8020
1532358245 8023
1532379696 8023
1532428660 8051
1532429323 8092
1532524616 8033
1532589007 8033
1532795292 8033
1532932828 8041
1532933522 8041
1532935636 8041
1532947088 8041
1532973030 8041
1532994691 8041
1533107185 8048
1533120851 8029
1533127881 8029
1533128676 8029
1533235309 8029
1533561252 8029
1535363476 8125
1535465332 8023
1535470528 8023
1535472022 8026
1535473024 8008
1535481570 8008
1535537843 8124
1535544840 8124
1535572806 8124
1535577154 8124
1535591110 8124
1535779382 8124
1535977168 8124
1535987567 8124
1536020863 8124
1536159322 8124
1536240376 8124
1536318483 8124
1536674609 8130
1536676065 8414
1537181045 8426
1537646460 8428
1537911989 8429
1537995408 8438
1538146679 8434
1538217237 8435
1538517561 8436
1538582183 8434
1539077243 8441
1539093209 8424
1539096988 8424
1539120949 8424
1539128929 8424
1539195438 8424
1539269034 8424
1539588288 8430
1539611932 8430
1539696033 8430
1539724137 8430
1539760813 8026
1539889872 8026
1540151709 8026
1540260775 8028
1540659999 8028
1540738175 8028
1540831002 8028
1540943650 8028
1540951352 8028
1541346855 8028
1541371112 8028
1541667569 8033
1541705911 8060
1541960250 8060
1542109115 8060
1542224017 8058
1542334594 8058
1542401551 8058
1542404281 8058
1542465732 8065
1542663479 8065
1542887797 8065
1542988339 8061
1543026513 8061
1543394159 8061
1544122026 8061
1544472143 8061
1544540225 8063
1544571276 8064
1544582183 8064
1544802949 8064
1547475078 8068
1547632792 8068
1547637308 8068
1548232186 8068
1548251466 8068
1549035721 8052
1550050894 8051
1550061479 8052
1550149996 8067
1550161489 8066
1550651652 8071
1550651948 8071
1550651972 8237
